type,label,original_text,processed_text
ham,0,ট্রানজ্যাকশন নম্বর R240512.1330.710053 100 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 100.02 টাকা। নতুন মেয়াদ 11/07/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R240512. <NUMBER> <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R240510.2007.670114 20 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 20.38 টাকা। নতুন মেয়াদ 09/06/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R240510. <NUMBER> <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R240501.0929.66012b 20 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 20.04 টাকা। নতুন মেয়াদ 31/05/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R240501. <NUMBER> .66012b <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R240305.1143.6700ad 20 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 20.08 টাকা। নতুন মেয়াদ 04/04/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R240305. <NUMBER> .6700ad <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R230327.2248.23009c 49 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 52.90 টাকা। নতুন মেয়াদ 11/03/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R230327. <NUMBER> .23009c <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R230312.0936.11009b 400 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 403.06 টাকা। নতুন মেয়াদ 11/03/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R230312. <NUMBER> .11009b <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R230311.1224.1900c7 20 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 20.73 টাকা। নতুন মেয়াদ 08/02/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R230311. <NUMBER> .1900c7 <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R240608.1900.660158 20 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 20.27 টাকা। নতুন মেয়াদ 11/07/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R240608. <NUMBER> <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R240608.1221.63000b 20 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 20.10 টাকা। নতুন মেয়াদ 11/07/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R240608. <NUMBER> .63000b <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R230607.1753.170008 56 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 56.01 টাকা। নতুন মেয়াদ 11/03/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R230607. <NUMBER> <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R240605.1742.7000e4 50 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 50 টাকা। নতুন মেয়াদ 11/07/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R240605. <NUMBER> .7000e4 <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R240603.1843.710125 20 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 20 টাকা। নতুন মেয়াদ 11/07/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R240603. <NUMBER> <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R230622.1044.180162 49 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 49.68 টাকা। নতুন মেয়াদ 11/03/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R230622. <NUMBER> <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R240619.1511.630016 20 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 20.01 টাকা। নতুন মেয়াদ 19/07/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R240619. <NUMBER> <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R230617.1117.220080 49 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 49.68 টাকা। নতুন মেয়াদ 11/03/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R230617. <NUMBER> <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
ham,0,ট্রানজ্যাকশন নম্বর R240614.1438.6700d5 50 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 50 টাকা। নতুন মেয়াদ 14/07/24পর্যন্ত,ট্রানজ্যাকশন নম্বর R240614. <NUMBER> .6700d5 <MONEY> রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স <MONEY> । নতুন মেয়াদ <NUMBER> / <NUMBER> /24পর্যন্ত
